dataset,run,method,accuracy,inference_time,avg_work_units,speedup,accuracy_drop,energy_reduction,worst_case_latency,lazy_rf_threshold,lazy_gbm_threshold
MNIST,3,Baseline B - Fixed Cascade,0.9695,0.3625328540802002,43.909,0.10944426870659942,0.0,0.56091,0.03967714309692383,,
MNIST,3,Cascade RF (Two-Stage),0.9695,0.046591997146606445,49.26,0.8515870863417954,0.0,0.5074000000000001,0.03967714309692383,0.9,
MNIST,3,LazyRF,0.9692,0.5676696300506592,17.58,0.06989477857637552,0.000300000000000078,0.8242,0.03967714309692383,0.95,
MNIST,3,Baseline C - QuickScorer,0.9695,116.60926651954651,100.0,0.00034025720494754153,0.0,0.0,0.03967714309692383,,
MNIST,3,Baseline D - Full BranchyNet,0.9779,0.0008199214935302734,3.0,1.0,0.0,0.0,0.0008199214935302734,,
MNIST,3,Baseline D - Early Exit BranchyNet,0.9782,0.001146078109741211,1.1227,0.7154150197628458,-0.00029999999999996696,0.6257666666666666,0.0008199214935302734,,
MNIST,3,Full GBM,0.9459,0.15790557861328125,100.0,1.0,0.0,0.0,0.15790557861328125,,
MNIST,3,LazyGBM,0.9419,2.3965299129486084,81.0,0.06588925836481617,0.0040000000000000036,0.18999999999999995,0.15790557861328125,,3.0
Covertype,3,Baseline A - Full RF,0.927875,0.060758113861083984,100.0,1.0,0.0,0.0,0.060758113861083984,,
Covertype,3,Baseline B - Fixed Cascade,0.9278,1.1589560508728027,44.37025,0.05242486444186337,7.500000000004725e-05,0.5562975,0.060758113861083984,,
Covertype,3,Cascade RF (Two-Stage),0.9278,0.06847429275512695,50.1725,0.8873127624459439,7.500000000004725e-05,0.498275,0.060758113861083984,0.9,
Covertype,3,LazyRF,0.92745,1.7003304958343506,19.1335,0.03573312012572593,0.0004250000000000087,0.808665,0.060758113861083984,0.95,
Covertype,3,Baseline C - QuickScorer,0.927875,290.5602548122406,100.0,0.0002091067613509141,0.0,0.0,0.060758113861083984,,
Covertype,3,Baseline D - Full BranchyNet,0.842925,0.0017240047454833984,3.0,1.0,0.0,0.0,0.0017240047454833984,,
Covertype,3,Baseline D - Early Exit BranchyNet,0.83785,0.002396106719970703,2.01715,0.719502487562189,0.005075000000000052,0.32761666666666667,0.0017240047454833984,,
Covertype,3,Full GBM,0.77325,0.23812460899353027,100.0,1.0,0.0,0.0,0.23812460899353027,,
Covertype,3,LazyGBM,0.767175,0.8853001594543457,80.998225,0.2689761279838674,0.0060749999999999416,0.19001774999999999,0.23812460899353027,,3.0
Higgs,3,Baseline A - Full RF,0.722675,0.06285858154296875,100.0,1.0,0.0,0.0,0.06285858154296875,,
Higgs,3,Baseline B - Fixed Cascade,0.722675,2.0458991527557373,82.61325,0.03072418376942039,0.0,0.17386750000000006,0.06285858154296875,,
